person_id,person_name,election_id,ballot_paper_id,election_date,election_current,party_name,party_id,post_label,cancelled_poll,seats_contested,homepage_url
36546,Stuart William Brown,local.portsmouth.2024-05-02,local.portsmouth.fratton.2024-05-02,2024-05-02,f,Liberal Democrats,PP90,Fratton,f,1,http://www.portsmouthlibdems.org.uk/stuart_brown
38019,Duncan Stuart Robinson,local.portsmouth.2024-05-02,local.portsmouth.nelson.2024-05-02,2024-05-02,f,Green Party,PP63,Nelson,f,1,https://portsmouth.greenparty.org.uk/
4643,Ian David McCulloch,local.portsmouth.2024-05-02,local.portsmouth.paulsgrove.2024-05-02,2024-05-02,f,Green Party,PP63,Paulsgrove,f,1,https://portsmouth.greenparty.org.uk/
7793,Andy Pratt,local.preston.2024-05-02,local.preston.city-centre.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,City Centre,f,1,http://www.andrewpratt.org.uk/
35119,Jamie Whitham,local.reading.2024-05-02,local.reading.abbey.2024-05-02,2024-05-02,f,Green Party,PP63,Abbey,f,1,http://jamie4readingwest.uk/
30694,Frank Kelly,local.reigate-and-banstead.2024-05-02,local.reigate-and-banstead.hooley-merstham-netherne.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,"Hooley, Merstham & Netherne",f,1,https://www.rbca.org.uk/people/cllr-frank-kelly-merstham-hooley-netherne
90598,Lee Wolf,local.rochdale.2024-05-02,local.rochdale.south-middleton.2024-05-02,2024-05-02,f,Middleton Independents Party,PP17593,South Middleton,f,1,https://miparty.co.uk/
110459,Bob Bauld,local.rossendale.2024-05-02,local.rossendale.whitewell-stacksteads.2024-05-02,2024-05-02,f,Green Party,PP63,Whitewell & Stacksteads,f,3,https://rossendale.greenparty.org.uk/our-mp-candidate/
72158,Nigel Short,local.rotherham.2024-05-02,local.rotherham.aughton-swallownest.2024-05-02,2024-05-02,f,Independent,ynmp-party:2,Aughton & Swallownest,f,2,https://nigelshort.co.uk/
108798,Tony Harrison,local.rotherham.2024-05-02,local.rotherham.dinnington.2024-05-02,2024-05-02,f,Reform UK,PP7931,Dinnington,f,3,https://www.reformparty.uk
11685,Stewart Mark Mackay,local.runnymede.2024-05-02,local.runnymede.addlestone-north.2024-05-02,2024-05-02,f,Reform UK,PP7931,Addlestone North,f,1,https://www.reformparty.uk/runnymede-and-weybridge-constituency
81878,Vicki Smith,local.sandwell.2024-05-02,local.sandwell.cradley-heath-and-old-hill.2024-05-02,2024-05-02,f,Labour Party,PP53,Cradley Heath and Old Hill,f,1,https://www.wyreforestlabour.co.uk/
2242,David Ian Newman,local.sefton.2024-05-02,local.sefton.dukes.2024-05-02,2024-05-02,f,Green Party,PP63,Duke's,f,1,https://www.davidnewman.org.uk/
39338,Keith William Cawdron,local.sefton.2024-05-02,local.sefton.park.2024-05-02,2024-05-02,f,Liberal Democrats,PP90,Park,f,1,https://seftonlibdems.uk/candidates/sefton-central/
73412,Brian Holmshaw,local.sheffield.2024-05-02,local.sheffield.broomhill-sharrow-vale.2024-05-02,2024-05-02,f,Green Party,PP63,Broomhill & Sharrow Vale,f,1,https://sheffieldgreenparty.org.uk/council-election-and-referendum-2021/vote-for-brian-holmshaw-in-broomhill-sharrow-vale-on-may-6th-2021/
73413,Maroof Raouf,local.sheffield.2024-05-02,local.sheffield.nether-edge-sharrow.2024-05-02,2024-05-02,f,Green Party,PP63,Nether Edge & Sharrow,f,1,https://sheffieldgreenparty.org.uk/council-election-and-referendum-2021/vote-for-maroof-raouf-in-nether-edge-sharrow/
112912,Paul Edwards,local.solihull.2024-05-02,local.solihull.elmdon.2024-05-02,2024-05-02,f,Independent,ynmp-party:2,Elmdon,f,1,https://www.peindependent.org/
40407,Stephen Alexander Caudwell,local.solihull.2024-05-02,local.solihull.kingshurst-and-fordbridge.2024-05-02,2024-05-02,f,Green Party,PP63,Kingshurst and Fordbridge,f,1,https://steve4mayor.green/
102371,Christie Lambert,local.southampton.2024-05-02,local.southampton.freemantle.2024-05-02,2024-05-02,f,Labour and Co-operative Party,joint-party:53-119,Freemantle,f,1,https://www.christielambert.com/
34286,Simon Jonathan Letts,local.southampton.2024-05-02,local.southampton.peartree.2024-05-02,2024-05-02,f,Labour and Co-operative Party,joint-party:53-119,Peartree,f,1,https://www.simon-letts.org.uk
16525,John Peter Edwards,local.southampton.2024-05-02,local.southampton.redbridge.2024-05-02,2024-05-02,f,Reform UK,PP7931,Redbridge,f,1,https://www.john-edwards.org/
110127,Mike O'Connor,local.southend-on-sea.2024-05-02,local.southend-on-sea.chalkwell.2024-05-02,2024-05-02,f,Labour Party,PP53,Chalkwell,f,1,https://www.southendlabour.com/election-candidates-2024/
109281,David Scott,local.southend-on-sea.2024-05-02,local.southend-on-sea.thorpe.2024-05-02,2024-05-02,f,Labour Party,PP53,Thorpe,f,1,http://www.southendlabour.com
85183,Lea Angela Williams,local.southend-on-sea.2024-05-02,local.southend-on-sea.west-shoebury.2024-05-02,2024-05-02,f,Green Party,PP63,West Shoebury,f,1,https://southeastessex.greenparty.org.uk/candidates/
81971,Tom Plater,local.stevenage.2024-05-02,local.stevenage.almond-hill.2024-05-02,2024-05-02,f,Labour and Co-operative Party,joint-party:53-119,Almond Hill,f,3,https://www.tomplater4hertspcc.com/
6187,Trevor Michael Palmer,local.stevenage.2024-05-02,local.stevenage.symonds-green.2024-05-02,2024-05-02,f,Trade Unionist and Socialist Coalition,PP804,Symonds Green,f,3,http://www.socialistparty.org.uk/
33881,Michael Keith Peacock,local.sunderland.2024-05-02,local.sunderland.shiney-row.2024-05-02,2024-05-02,f,Liberal Democrats,PP90,Shiney Row,f,1,https://northwestdurhamlibdems.org.uk/
97469,Elizabeth Brown,local.sunderland.2024-05-02,local.sunderland.washington-north.2024-05-02,2024-05-02,f,Reform UK,PP7931,Washington North,f,1,https://www.washingtondeservesbetter.co.uk/blog/introducing-our-washington-candidates-washington-north-elizabeth-brown
75343,Brandon Mark Feeley,local.sunderland.2024-05-02,local.sunderland.washington-south.2024-05-02,2024-05-02,f,Labour and Co-operative Party,joint-party:53-119,Washington South,f,1,https://www.waswlabour.org/cllr-louise-farthing-washington-south/
35729,Margaret Thomas,local.sutton.2024-05-02,local.sutton.st-helier-west.by.2024-05-02,2024-05-02,f,Labour Party,PP53,St Helier West,f,1,https://www.carshaltonandwallingtonlabour.co.uk/
15038,Jane Elizabeth Milner-Barry,local.swindon.2024-05-02,local.swindon.old-town.2024-05-02,2024-05-02,f,Labour Party,PP53,Old Town,f,1,https://ww5.swindon.gov.uk/moderngov/mgUserInfo.aspx?UID=2662
14729,Stan Pajak,local.swindon.2024-05-02,local.swindon.wroughton-and-wichelstowe.2024-05-02,2024-05-02,f,Liberal Democrats,PP90,Wroughton and Wichelstowe,f,2,https://www.swindonlibdems.com/eastcott
2884,Jim Fitzpatrick,local.tameside.2024-05-02,local.tameside.hyde-werneth.2024-05-02,2024-05-02,f,Labour and Co-operative Party,joint-party:53-119,Hyde Werneth,f,1,http://www.jimfitzpatrickmp.org/
42427,Sakina Bradbury,local.tandridge.2024-05-02,local.tandridge.woldingham.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,Woldingham,f,1,http://sakinabradbury.co.uk/
16370,John George Kent,local.thurrock.2024-05-02,local.thurrock.grays-thurrock.2024-05-02,2024-05-02,f,Labour Party,PP53,Grays Thurrock,f,1,http://www.johnkent4thurrock.org.uk/
73355,Kaushik Chakraborty,local.trafford.2024-05-02,local.trafford.broadheath.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,Broadheath,f,1,https://twitter.com/kchakraborty
4579,James Wright,local.trafford.2024-05-02,local.trafford.bucklow-st-martins.2024-05-02,2024-05-02,f,Labour Party,PP53,Bucklow-St Martins,f,1,http://wright4asw.org/
34656,Anna Corrina Fryer,local.trafford.2024-05-02,local.trafford.longford.2024-05-02,2024-05-02,f,Liberal Democrats,PP90,Longford,f,1,http://www.Annafryer.org.uk
447,Margaret Emily Westbrook,local.trafford.2024-05-02,local.trafford.longford.2024-05-02,2024-05-02,f,Green Party,PP63,Longford,f,1,https://northwest.greenparty.org.uk/people/margaret-westbrook.html
40870,Sophie Rachel Taylor,local.trafford.2024-05-02,local.trafford.old-trafford.2024-05-02,2024-05-02,f,Labour Party,PP53,Old Trafford,f,1,http://sophietaylor.org/
13723,Simon Lepori,local.trafford.2024-05-02,local.trafford.timperley-central.2024-05-02,2024-05-02,f,Liberal Democrats,PP90,Timperley Central,f,1,https://www.simonlepori.org/
10721,David Allister Scott,local.tunbridge-wells.2024-05-02,local.tunbridge-wells.culverden.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,Culverden,f,3,https://www.tunbridgewellsconservatives.org.uk/people/david-scott
113043,Kate Sergeant,local.tunbridge-wells.2024-05-02,local.tunbridge-wells.pantiles.2024-05-02,2024-05-02,f,Green Party,PP63,Pantiles,f,3,https://tunbridgewells.greenparty.org.uk/
4946,Kevin Kerrigan,local.tunbridge-wells.2024-05-02,local.tunbridge-wells.rural-tunbridge-wells.2024-05-02,2024-05-02,f,Labour Party,PP53,Rural Tunbridge Wells,f,3,http://www.tunbridgewellslabour.org.uk/kevin-kerrigan-for-mp/
60478,David Knight,local.tunbridge-wells.2024-05-02,local.tunbridge-wells.rural-tunbridge-wells.2024-05-02,2024-05-02,f,Tunbridge Wells Alliance,PP6711,Rural Tunbridge Wells,f,3,https://www.david-knight.org/elections-may-2024
83094,Geoff Mason,local.tunbridge-wells.2024-05-02,local.tunbridge-wells.rural-tunbridge-wells.2024-05-02,2024-05-02,f,Green Party,PP63,Rural Tunbridge Wells,f,3,https://tunbridgewells.greenparty.org.uk/
41699,Debbie Fairhurst,local.wigan.2024-05-02,local.wigan.shevington-with-lower-ground-moor.2024-05-02,2024-05-02,f,Wigan Independents,PP12747,Shevington with Lower Ground & Moor,f,1,https://www.votefordebbiefairhurst.com/
109310,Irene Khayinza,local.wokingham.2024-05-02,local.wokingham.loddon.2024-05-02,2024-05-02,f,Liberal Democrats,PP90,Loddon,f,3,https://www.wokinghamlibdems.org.uk/2024-local-elections/loddon
92816,Martyn Edward Washbourne,local.wokingham.2024-05-02,local.wokingham.winnersh.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,Winnersh,f,3,https://www.wokinghamconservatives.org.uk/people/martyn-washbourne
42960,Ellen Nicholson,local.woking.2024-05-02,local.woking.mount-hermon.2024-05-02,2024-05-02,f,Liberal Democrats,PP90,Mount Hermon,f,1,https://www.libdems.org.uk/candidates/runnymede-and-weybridge
73656,Kashmire Darren Singh Hawker,local.wolverhampton.2024-05-02,local.wolverhampton.penn.2024-05-02,2024-05-02,f,Labour and Co-operative Party,joint-party:53-119,Penn,f,1,https://www.kashmirehawker.com/Hawker4Penn24
88738,Graham Taylor,local.worcester.2024-05-02,local.worcester.battenhall.2024-05-02,2024-05-02,f,Labour Party,PP53,Battenhall,f,2,https://faithfultowhom.com/
4471,Joy Squires,local.worcester.2024-05-02,local.worcester.claines.2024-05-02,2024-05-02,f,Labour Party,PP53,Claines,f,3,http://www.joysquires.co.uk/
63651,Jo Paul,local.worthing.2024-05-02,local.worthing.central.2024-05-02,2024-05-02,f,Green Party,PP63,Central,f,1,https://worthing.greenparty.org.uk/elections.html
31906,Beccy Cooper,local.worthing.2024-05-02,local.worthing.marine.2024-05-02,2024-05-02,f,Labour Party,PP53,Marine,f,1,https://www.worthingwestlabour.org.uk/news/2019/11/06/councillor-beccy-cooper-is-labours-general-election-prospective-candidate/
4864,Alan Wayne Graves,mayor.east-midlands-cca.2024-05-02,mayor.east-midlands-cca.2024-05-02,2024-05-02,f,Reform UK,PP7931,East Midlands Combined County Authority,f,1,https://www.reformderby.uk/
49253,Matt Relf,mayor.east-midlands-cca.2024-05-02,mayor.east-midlands-cca.2024-05-02,2024-05-02,f,Independent,ynmp-party:2,East Midlands Combined County Authority,f,1,https://mattformayor.uk
100456,Hannah Spencer,mayor.greater-manchester-ca.2024-05-02,mayor.greater-manchester-ca.2024-05-02,2024-05-02,f,Green Party,PP63,Greater Manchester,f,1,https://www.hannah4gm.org.uk/
34750,Count Binface,mayor.london.2024-05-02,mayor.london.2024-05-02,2024-05-02,f,Count Binface Party,PP12685,Greater London Authority,f,1,https://www.countbinface.com/
7940,Rob Blackie,mayor.london.2024-05-02,mayor.london.2024-05-02,2024-05-02,f,Liberal Democrats,PP90,Greater London Authority,f,1,http://www.rob4london.com/
108997,Natalie Campbell,mayor.london.2024-05-02,mayor.london.2024-05-02,2024-05-02,f,Independent,ynmp-party:2,Greater London Authority,f,1,https://teamcampbell.london/
8000,Susan Hall,mayor.london.2024-05-02,mayor.london.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,Greater London Authority,f,1,https://www.susan.london/
7455,Sadiq Khan,mayor.london.2024-05-02,mayor.london.2024-05-02,2024-05-02,f,Labour Party,PP53,Greater London Authority,f,1,https://sadiq.london/
4420,Oliver James Coppard,mayor.sheffield-city-ca.2024-05-02,mayor.sheffield-city-ca.2024-05-02,2024-05-02,f,Labour and Co-operative Party,joint-party:53-119,South Yorkshire Mayoral Combined Authority,f,1,https://www.olivercoppard.co.uk/
34125,Tracy Brabin,mayor.west-yorkshire.2024-05-02,mayor.west-yorkshire.2024-05-02,2024-05-02,f,Labour and Co-operative Party,joint-party:53-119,West Yorkshire Combined Authority,f,1,https://tracybrabinmetromayor.laboursites.org/
29749,Keane Charles Duncan,mayor.york-and-north-yorkshire-ca.2024-05-02,mayor.york-and-north-yorkshire-ca.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,York and North Yorkshire Combined Authority,f,1,https://www.keane4mayor.co.uk/
101759,David Skaith,mayor.york-and-north-yorkshire-ca.2024-05-02,mayor.york-and-north-yorkshire-ca.2024-05-02,2024-05-02,f,Labour and Co-operative Party,joint-party:53-119,York and North Yorkshire Combined Authority,f,1,https://davidskaith.co.uk/
72741,Keith Graham Tordoff,mayor.york-and-north-yorkshire-ca.2024-05-02,mayor.york-and-north-yorkshire-ca.2024-05-02,2024-05-02,f,Independent,ynmp-party:2,York and North Yorkshire Combined Authority,f,1,https://www.keithtordoffmbe.co.uk/
107197,David Jones,parl.2024-05-02,parl.blackpool-south.by.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,Blackpool South,f,1,https://www.blackpoolsouthconservatives.org.uk/DavidJones
34332,Chris Webb,parl.2024-05-02,parl.blackpool-south.by.2024-05-02,2024-05-02,f,Labour Party,PP53,Blackpool South,f,1,https://www.chriswebb.org
4248,Festus Akinbusoye,pcc.bedfordshire.2024-05-02,pcc.bedfordshire.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,Bedfordshire Police,f,1,https://www.fest4bedspcc.co.uk/
109790,Daniel Steel,pcc.devon-and-cornwall.2024-05-02,pcc.devon-and-cornwall.2024-05-02,2024-05-02,f,Labour and Co-operative Party,joint-party:53-119,Devon & Cornwall Police,f,1,https://danielsteel.org/
109575,Marianne Storey,pcc.dorset.2024-05-02,pcc.dorset.2024-05-02,2024-05-02,f,Independent,ynmp-party:2,Dorset Police,f,1,https://mariannestorey.co.uk/
30835,Joy Allen,pcc.durham.2024-05-02,pcc.durham.2024-05-02,2024-05-02,f,Labour and Co-operative Party,joint-party:53-119,Durham Constabulary,f,1,https://www.joy4durhampcc.com/
78446,Robert Potts,pcc.durham.2024-05-02,pcc.durham.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,Durham Constabulary,f,1,https://www.robertpotts.co.uk/
89373,Justin Mark Griffiths,pcc.dyfed-powys.2024-05-02,pcc.dyfed-powys.2024-05-02,2024-05-02,f,Liberal Democrats,PP90,Dyfed-Powys Police,f,1,https://www.libdems.org.uk/manifesto
16764,Ian Harrison,pcc.dyfed-powys.2024-05-02,pcc.dyfed-powys.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,Dyfed-Powys Police,f,1,https://www.everycrimematters.cymru/
32923,Chris Nelson,pcc.gloucestershire.2024-05-02,pcc.gloucestershire.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,Gloucestershire Constabulary,f,1,https://www.chrisnelsonpcc.com/
72611,Hannah Jarvis,pcc.gwent.2024-05-02,pcc.gwent.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,Gwent Police,f,1,https://manifesto.conservatives.com/
103998,Becky Williams,pcc.hampshire.2024-05-02,pcc.hampshire.2024-05-02,2024-05-02,f,Labour and Co-operative Party,joint-party:53-119,Hampshire Constabulary,f,1,https://www.beckywilliamslabour.co.uk/
81971,Tom Plater,pcc.hertfordshire.2024-05-02,pcc.hertfordshire.2024-05-02,2024-05-02,f,Labour and Co-operative Party,joint-party:53-119,Hertfordshire Constabulary,f,1,https://www.tomplater4hertspcc.com/
75760,Simon O'Rourke,pcc.humberside.2024-05-02,pcc.humberside.2024-05-02,2024-05-02,f,Labour and Co-operative Party,joint-party:53-119,Humberside Police,f,1,https://www.simon4labour.com/
109667,Sarah Taylor,pcc.norfolk.2024-05-02,pcc.norfolk.2024-05-02,2024-05-02,f,Labour and Co-operative Party,joint-party:53-119,Norfolk Constabulary,f,1,https://www.sarahtaylornorfolk.com/
109080,Ros Munro,pcc.northumbria.2024-05-02,pcc.northumbria.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,Northumbria Police,f,1,https://www.rosmunro.uk/
109978,Mustaque Rahman,pcc.northumbria.2024-05-02,pcc.northumbria.2024-05-02,2024-05-02,f,Independent,ynmp-party:2,Northumbria Police,f,1,https://www.rahman4pcc.org/
70292,Gary Godden,pcc.nottinghamshire.2024-05-02,pcc.nottinghamshire.2024-05-02,2024-05-02,f,Labour and Co-operative Party,joint-party:53-119,Nottinghamshire Police,f,1,https://www.garygodden.com/
4810,Ben Adams,pcc.staffordshire.2024-05-02,pcc.staffordshire.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,Staffordshire Police,f,1,https://www.benadams.org/
56678,Alec Sandiford,pcc.staffordshire.2024-05-02,pcc.staffordshire.2024-05-02,2024-05-02,f,Liberal Democrats,PP90,Staffordshire Police,f,1,https://alecsandiford.org.uk/
50934,Matthew Barber,pcc.thames-valley.2024-05-02,pcc.thames-valley.2024-05-02,2024-05-02,f,Conservative and Unionist Party,PP52,Thames Valley Police,f,1,https://www.matthewbarber.co.uk/
70731,Simon John Foster,pcc.west-midlands.2024-05-02,pcc.west-midlands.2024-05-02,2024-05-02,f,Labour Party,PP53,West Midlands Police,f,1,https://simonfoster4pcc.com/
109240,Alan Stuart Hagger,pcc.wiltshire.2024-05-02,pcc.wiltshire.2024-05-02,2024-05-02,f,Liberal Democrats,PP90,Wiltshire Police,f,1,https://www.alanhagger.co.uk/
96222,Chris Woodley,local.brighton-and-hove.2024-07-04,local.brighton-and-hove.brunswick-adelaide.by.2024-07-04,2024-07-04,f,Brighton & Hove Independents,PP14028,Brunswick & Adelaide,f,1,https://www.bhindependents.com/
57935,John David Harding,local.cheshire-west-and-chester.2024-07-04,local.cheshire-west-and-chester.northwich-leftwich.by.2024-07-04,2024-07-04,f,Liberal Democrats,PP90,Northwich Leftwich,f,1,https://john-harding.co.uk
109030,Tamara Micner,local.hackney.2024-07-04,local.hackney.cazenove.by.2024-07-04,2024-07-04,f,Green Party,PP63,Cazenove,f,1,https://www.tamaramicner.com/
48361,Claire Frances Sheppard,local.southwark.2024-07-04,local.southwark.rye-lane.by.2024-07-04,2024-07-04,f,Green Party,PP63,Rye Lane,f,1,https://www.clairesheppardlondon.co.uk/
117596,Paul Brew,local.spelthorne.2024-07-04,local.spelthorne.ashford-east.by.2024-07-04,2024-07-04,f,Reform UK,PP7931,Ashford East,f,1,https://www.reformparty.uk/
51068,Craig Buckley,local.wigan.2024-07-04,local.wigan.leigh-south.by.2024-07-04,2024-07-04,f,Independent,ynmp-party:2,Leigh South,f,1,https://craigbuckley.co.uk
89373,Justin Mark Griffiths,parl.2024-07-04,parl.aberafan-maesteg.2024-07-04,2024-07-04,f,Liberal Democrats,PP90,Aberafan Maesteg,f,1,https://www.libdems.org.uk/manifesto
4252,Stephen Kinnock,parl.2024-07-04,parl.aberafan-maesteg.2024-07-04,2024-07-04,f,Labour Party,PP53,Aberafan Maesteg,f,1,http://www.stephenkinnock.co.uk
117009,Rhiannon Morrissey,parl.2024-07-04,parl.aberafan-maesteg.2024-07-04,2024-07-04,f,Heritage Party,PP12550,Aberafan Maesteg,f,1,https://heritageparty.org/
